timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-09-13T04:43:23,mbpo_Ant-v5_seed331,8004a681-7ea1-446a-bf6e-be68dc4e13e2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,90.00636851399759,0.026591649667704186,0.00029544186824478663,29.698834889547392,64.82649625710967,20.0,0.015541469925943751,0.04173282838623604,0.012529218337522697,0.06980351664970255,0.0,Germany,DEU,baden-wurttemberg,,,Linux-7.0.0-31-generic-x86_64-with-glibc2.43,3.14.4,3.3.0,24,Intel(R) Core(TM) Ultra 9 285K,1,1 x NVIDIA GeForce RTX 5090,9.2986,48.7383,60.816158294677734,machine,0.13595505617977527,0.0,12.5,7.591043579444457,N,1.0,0.0
