timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-07-29T11:37:16,sac_Pendulum-v1_seed0,299f67b1-a2df-48e6-8926-10a1049eba80,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.0027948000000038,0.00014925755637489467,4.970621248408132e-05,45.3856170096,42.06325789531549,20.0,0.00014902800495196532,0.00014426928208199994,9.850624722222234e-05,0.0003918035342561876,0.0,Germany,DEU,baden-wurttemberg,,,Windows-11-10.0.26200-SP0,3.14.6,3.2.9,24,Intel(R) Core(TM) Ultra 9 285K,1,1 x NVIDIA GeForce RTX 5090,9.177,48.7823,63.273277282714844,machine,0.0,2.0,15.9,10.077547073364258,N,1.0,0.0
